Non-industry income and expenditure/revenue,Interest-bearing debt interest rate,Net Value Per Share (A),Persistent EPS in the Last Four Seasons,Net Value Growth Rate,Interest Expense Ratio,Total debt/Total net worth,Borrowing dependency,Net profit before tax/Paid-in capital,Fixed Assets Turnover Frequency,Cash/Total Assets,Net Income to Total Assets,Net Income to Stockholder's Equity,Degree of Financial Leverage (DFL),Equity to Liability,Bankrupt?
0.303528393,0.000452045,0.152079558,0.220383852,0.000470565,0.631934152,0.032000109,0.387291621,0.174089435,0.006580774,0.022670217,0.802565143,0.841415007,0.027289441,0.014385419,alive
0.303470869,0.000422042,0.193755004,0.236740096,0.000477377,0.630661224,0.002476769,0.369637181,0.189435186,0.000286713,0.104317427,0.831976841,0.842167417,0.026803919,0.061336969,alive
0.303380715,0.000538054,0.156209178,0.182093221,0.000372394,0.630347872,0.009621645,0.375074651,0.141022547,0.000887372,0.060964228,0.716900561,0.832530912,0.026715038,0.023912514,alive
0.315501916,0.000366037,0.321351818,0.361444644,0.000636112,0.630619786,0.000319171,0.369799344,0.291516477,8170000000.0,0.154248027,0.898279886,0.844970555,0.02679339,0.304280467,alive
0.303866047,0.0,0.181408285,0.234565567,0.000485862,0.630612252,0.005100357,0.369637181,0.190309931,0.000671014,0.155681385,0.830772289,0.842556162,0.026791157,0.03572835,alive
0.303549663,0.00039604,0.204626859,0.225489269,0.000456615,0.63108793,0.006930576,0.372814444,0.179209713,0.024571803,0.389251903,0.808462415,0.841059726,0.026938579,0.029124148,alive
0.303500356,0.000237024,0.17706797,0.222274747,0.000478051,0.631404022,0.008748028,0.378562817,0.178304804,0.000538626,0.136139926,0.808763241,0.841201514,0.02697492,0.025258402,alive
0.303442832,0.000216022,0.187012768,0.199584003,0.000453396,0.629860207,0.017237071,0.379995437,0.158283689,0.001538716,0.14348818,0.785957053,0.838708621,0.026604158,0.017915408,alive
0.303730937,0.0,0.203025578,0.246667297,0.000471413,0.630612252,0.001394322,0.369637181,0.196810195,0.00023754,0.166086268,0.846947829,0.842773332,0.026791157,0.09753204,alive
0.303321982,0.000469047,0.150562555,0.184740475,0.000350909,0.630309516,0.020900245,0.382689568,0.134816379,0.000556026,0.282259676,0.725032665,0.829278531,0.02670868,0.016577334,alive
0.302999556,840000000.0,0.171252792,0.215089345,0.00044848,0.630775606,0.00242479,0.370271292,0.169361285,0.000337398,0.149815182,0.797707462,0.840143653,0.026857462,0.062384467,alive
0.303702416,0.000410041,0.208208672,0.263307176,0.000476529,0.630768414,0.009005189,0.373567101,0.216816228,0.002632612,0.240847413,0.839041771,0.844000579,0.026832774,0.024835771,alive
0.303527668,0.00029503,0.179174919,0.223220195,0.000450876,0.631606074,0.014566976,0.38018444,0.174813362,0.001162737,0.042299963,0.803950022,0.84099994,0.027210813,0.019310937,alive
0.303521626,0.000191019,0.177236526,0.230311052,0.000471039,0.631079711,0.018931415,0.379299817,0.185151949,0.028855094,0.07467126,0.809670414,0.841987339,0.026913057,0.017232368,alive
0.303660119,0.00019502,0.203151995,0.26160537,0.000505301,0.630613964,0.00255793,0.369637181,0.214033632,0.000639997,0.068051731,0.862985328,0.844025476,0.026791633,0.059802103,alive
0.303411653,0.000431043,0.179301336,0.221045665,0.000512962,0.63153039,0.006708068,0.373668871,0.173757635,0.000512149,0.146124816,0.804900078,0.840759523,0.027139346,0.029738655,alive
0.303476186,0.0,0.177405082,0.217074785,0.000408878,0.630612252,0.001086094,0.369637181,0.173199608,0.000238297,0.31727126,0.80625032,0.840576351,0.026791157,0.119532466,alive
0.303548938,0.0,0.17664658,0.220762031,0.000426795,0.630618074,0.001364229,0.369637181,0.175303522,0.00035631,0.494646461,0.813015506,0.840952315,0.026792687,0.099262801,alive
0.303584709,0.000211021,0.233492057,0.268696228,0.000609411,0.63067458,0.005721373,0.371280053,0.222411583,0.020203785,0.210530999,0.839716211,0.843339215,0.026807039,0.033022965,alive
0.303533711,0.0,0.21322321,0.297248747,0.0004924,0.630612252,0.002746697,0.369637181,0.25323128,0.001040941,0.1381342,0.899004376,0.846264532,0.026791157,0.056558428,alive
0.303529118,0.000310031,0.190931693,0.223787463,0.000502432,0.630737593,0.002200458,0.37027241,0.178975944,0.000590068,0.062322221,0.812921755,0.841018786,0.026822131,0.067379229,alive
0.303520901,0.0,0.222409507,0.254325423,0.00048162,0.631048205,0.009364484,0.369637181,0.207902873,0.005754678,0.149153811,0.825034862,0.842766077,0.026910565,0.024282688,alive
0.303525251,0.000137014,0.194892756,0.276637988,0.000691062,0.630616019,0.00684212,0.369637181,0.222366337,0.003035825,0.152522519,0.865908866,0.845707908,0.026792223,0.029363226,alive
0.303460476,0.000159016,0.176309469,0.224638366,0.000457139,0.630693073,0.004334346,0.371151442,0.175605158,0.000430447,0.195897149,0.815062637,0.841347525,0.026822029,0.040098028,alive
0.303490446,0.000413041,0.198053179,0.257161766,0.000570482,0.631080054,0.023188247,0.381259185,0.211974964,0.001955547,0.086648499,0.819569834,0.843897834,0.026918786,0.01595466,alive
0.30360622,0.000519052,0.223294425,0.24354732,0.000458886,0.630793756,0.007798721,0.372056195,0.197240027,0.003688683,0.192244657,0.818699848,0.841993037,0.026839159,0.027056926,alive
0.303487788,0.000248025,0.164552695,0.198260376,0.000406232,0.63056054,0.006340565,0.371485831,0.157680416,0.000375979,0.117096408,0.761567352,0.837341953,0.026773114,0.03084497,alive
0.303604287,850000000.0,0.181871813,0.224354732,0.000459535,0.630623896,0.002831505,0.369637181,0.182467386,0.000448603,0.067785769,0.825032618,0.841809342,0.026794378,0.055227864,alive
0.303536611,0.000222022,0.206396696,0.272761653,0.000532701,0.630619786,0.003100521,0.369637181,0.224636151,0.001078766,0.374938795,0.87174301,0.844753149,0.0267931,0.051487146,alive
0.303437273,0.000227023,0.193122919,0.224260187,0.000580639,0.630912248,0.00502102,0.372870362,0.174692708,0.000767089,0.020818479,0.809165459,0.840989948,0.026925681,0.036118483,alive
0.303537094,0.000374037,0.206565252,0.242980051,0.000465948,0.630642731,0.006356067,0.369637181,0.1946912,0.009279958,0.164217919,0.825276345,0.842344544,0.026799475,0.03079495,alive
0.30364175,0.00079708,0.23707387,0.281743406,0.000704961,0.630817729,0.006303176,0.371526092,0.227215142,0.002559988,0.010036757,0.846721901,0.844015788,0.026852815,0.030965325,alive
0.303623381,0.000478048,0.190257469,0.244587312,0.000476729,0.63069273,0.008826453,0.370337275,0.199494759,0.00146458,0.181858502,0.828805152,0.843030334,0.026810759,0.025126841,alive
0.303837526,820000000.0,0.182082508,0.242980051,0.000515982,0.630616361,0.003063132,0.369896641,0.194012518,0.029045731,0.181560193,0.849154177,0.843338474,0.026792265,0.05197435,alive
0.30353927,0.000409041,0.179891281,0.223787463,0.000465424,0.63208141,0.030230989,0.38571697,0.180687731,0.001389686,0.027286821,0.801558657,0.841156023,0.027212801,0.014627436,alive
0.303544104,0.0,0.348615735,0.440673159,0.000548422,0.630612252,0.0023491,0.369637181,0.416341151,0.080737979,0.314706154,0.909681185,0.846681888,0.026791157,0.063970437,alive
0.303507365,0.000283028,0.199022376,0.269641675,0.000654404,0.630705401,0.006757311,0.373475395,0.21384511,0.000438012,0.127752043,0.856909872,0.844952987,0.02682001,0.029597614,alive
0.303596552,0.00039804,0.192912225,0.258012669,0.000649039,0.630656772,0.00879636,0.370181823,0.212947741,0.004161494,0.383727682,0.842040331,0.844227725,0.026802022,0.02517696,alive
0.304622806,0.000112011,0.200792213,0.265859885,0.000608413,0.630623211,0.003511796,0.36979487,0.215111983,0.001069688,0.349707751,0.872023457,0.844928155,0.026794452,0.046832127,alive
0.303522592,0.000268027,0.194092116,0.244681857,0.000505825,0.630648553,0.003939485,0.370511739,0.195007918,0.008776887,0.227975539,0.839383501,0.842924472,0.026801604,0.042992537,alive
0.303453708,0.000233023,0.190973832,0.24156188,0.000525464,0.630735538,0.003974138,0.371625627,0.188040118,0.000181559,0.086536489,0.836293874,0.842726296,0.026835039,0.042718495,alive
0.303467002,0.00039704,0.188024103,0.231445589,0.000561174,0.631074574,0.00696614,0.374585927,0.184428022,0.000390353,0.14959477,0.817707217,0.841816725,0.026930037,0.029027769,alive
0.303436548,0.00029503,0.160507353,0.219816583,0.000519001,0.631010877,0.006577663,0.371738581,0.176766458,0.000606711,0.052490391,0.808582359,0.84104706,0.026865492,0.03011675,alive
0.303537819,0.000177018,0.200412962,0.219722038,0.000451799,0.631096149,0.007763157,0.372236251,0.173244853,0.001006142,0.047663162,0.800830472,0.840458553,0.026939504,0.02713254,alive
0.303585192,0.001236124,0.229783827,0.263968989,0.000556857,0.630864303,0.005934761,0.370076697,0.211846769,0.001411625,0.12092296,0.83507446,0.843031333,0.026863617,0.03222271,alive
0.30355643,0.000172017,0.18777127,0.210078472,0.00043478,0.63085129,0.007439426,0.370232149,0.172928135,0.00565709,0.093084968,0.802707744,0.840608322,0.026868942,0.027854018,alive
0.30352936,890000000.0,0.129071678,0.161671551,0.000274623,0.630396159,0.520623934,0.887434772,0.127690219,0.001046993,0.024996071,0.76179303,0.748970749,0.026727026,0.010487954,alive
0.303661328,820000000.0,0.18941469,0.231540134,0.000484739,0.630613964,0.002389225,0.369724414,0.186162431,0.000186855,0.167895774,0.826138545,0.841809401,0.026791594,0.06311109,alive
0.303541928,0.000376038,0.198474569,0.257161766,0.000497066,0.63072047,0.006125352,0.372219476,0.208015987,0.0032832,0.080589548,0.846861154,0.843981136,0.026820149,0.031554075,alive
0.303517033,0.002208221,0.182630315,0.197409473,0.00038547,0.630584855,0.000667524,0.369637181,0.156247643,0.0006869,0.575112986,0.759998844,0.838245152,0.026782868,0.176645571,alive
0.303540478,0.000224022,0.182756732,0.215089345,0.000446434,0.633185162,0.006394368,0.376733179,0.16973079,0.002342874,0.170677306,0.797461283,0.840159539,0.028473466,0.030674055,alive
0.303524768,0.0,0.190847415,0.263685355,0.000570782,0.630616704,0.005562699,0.369637181,0.218271624,0.009409319,0.676775377,0.86203969,0.844968962,0.026792218,0.033657943,alive
0.303562473,0.0,0.188066242,0.246572752,0.000434306,0.630622526,0.003910304,0.369637181,0.19809215,0.001034132,0.132403682,0.846550295,0.843392923,0.026793875,0.043228997,alive
0.303595586,0.000173017,0.225738486,0.284107025,0.000513237,0.630613964,0.001880375,0.369637181,0.231023301,0.000349502,0.283788478,0.87715827,0.844591311,0.026791672,0.076449962,alive
0.303554497,0.000244024,0.220428975,0.224165642,0.00044853,0.630919097,0.00464075,0.370776791,0.178123822,0.0002852,0.120667381,0.805548102,0.840711632,0.026874153,0.038183901,alive
0.303556189,0.0,0.28266824,0.295641486,0.000561798,0.630617046,0.00561559,0.369637181,0.260229244,0.005143428,0.08218307,0.844678139,0.843687194,0.026792291,0.033443228,alive
0.30359341,0.000268027,0.177657916,0.230783776,0.000530405,0.630924576,0.009135593,0.37657549,0.182444763,0.000570399,0.099634283,0.817909857,0.842073071,0.026890408,0.024630147,alive
0.303539995,0.0,0.198390291,0.244587312,0.000488881,0.630612252,0.001636893,0.369637181,0.201214086,0.000152813,0.181447079,0.846400181,0.842805638,0.026791157,0.085569386,alive
0.303488755,0.000310031,0.157894737,0.179635057,0.000364933,0.630392734,0.017714004,0.379656574,0.144302843,0.028013112,0.114227342,0.744296281,0.833030223,0.026718792,0.017710155,alive
0.303507607,0.00019902,0.198895959,0.265670795,0.000466672,0.630615676,0.002487712,0.369793752,0.221461428,0.000798105,0.293180981,0.876571291,0.844804581,0.026791992,0.061132177,alive
0.303514858,0.000388039,0.198558847,0.230027418,0.000486111,0.63157765,0.015380407,0.381453779,0.184767363,0.003484429,0.165151271,0.807790752,0.841508937,0.027091136,0.018834619,alive
0.303469177,0.000418042,0.193839282,0.243263685,0.000513162,0.630653347,0.002528748,0.369995057,0.193680718,0.00052047,0.207983762,0.842428456,0.842796565,0.02680294,0.060346713,alive
0.303372256,0.00020402,0.176309469,0.192209511,0.00039922,0.630393762,0.008867489,0.375254707,0.153419802,0.000408509,0.186219053,0.765596202,0.837272265,0.026721547,0.025059299,alive
0.303677763,0.000354035,0.229910244,0.25545996,0.000466547,0.630654375,0.006909602,0.372360389,0.205338964,0.002360273,0.387069515,0.827469153,0.842604615,0.026802874,0.029179846,alive
0.303585918,0.000136014,0.177657916,0.209416659,0.000455642,0.591818263,0.005942969,0.372331312,0.168290476,0.000227706,0.366873017,0.795976525,0.840042523,0.025881001,0.032192259,alive
0.303526943,0.000193019,0.225274957,0.278528883,0.000533026,0.630616704,0.002143007,0.369637181,0.222622728,0.000366901,0.400414689,0.869069095,0.844234589,0.026792498,0.068820977,alive
0.303507365,0.000311031,0.172390544,0.182944124,0.000388665,0.630060547,0.016848594,0.384606438,0.141904834,0.000801888,0.055458308,0.76255999,0.835654445,0.026656863,0.018091157,alive
0.303504948,0.000142014,0.168345202,0.221991113,0.000552715,0.63082903,0.001871255,0.370187415,0.174934017,0.000138439,0.223573764,0.816479687,0.841189855,0.026861337,0.076762358,alive
0.303676071,0.0,0.212928237,0.232485582,0.000453646,0.630612594,0.005699487,0.369637181,0.182912299,0.00077768,0.186165774,0.810922005,0.841167266,0.026791237,0.033110192,alive
0.303749306,690000000.0,0.200665796,0.218114777,0.000472736,0.630638279,0.000766923,0.369637181,0.173237312,0.000107423,0.125469623,0.803016723,0.840396705,0.026797344,0.15820146,alive
0.303613955,0.0,0.240782099,0.294885128,0.000494371,0.630612252,0.002105618,0.369637181,0.240720911,0.00025494,0.188652326,0.878846316,0.844779786,0.02679116,0.069801209,alive
0.303538545,0.000759076,0.195777675,0.238536447,0.000547275,0.63064958,0.006543923,0.369637181,0.193823995,0.001394225,0.084141618,0.824167591,0.842284114,0.026800112,0.030216722,alive
0.303551596,0.0,0.231174413,0.228609246,0.000492325,0.630612252,0.004203941,0.369637181,0.17313174,0.002951098,0.276188696,0.803992212,0.840585164,0.026791157,0.040992658,alive
0.303494314,0.0,0.213728878,0.266616243,0.000509319,0.630612252,0.001582177,0.369669614,0.213309705,0.001040941,0.143833765,0.866753578,0.843901717,0.026791157,0.087976088,alive
0.303724169,0.000236024,0.242636214,0.305285052,0.000735431,0.630650265,0.004576004,0.372548274,0.26642033,0.001223257,0.088979966,0.886185065,0.846321154,0.026801955,0.038567586,alive
0.303572866,0.0,0.22021828,0.294601494,0.000499362,0.630612252,0.003230925,0.369637181,0.249883116,0.00046449,0.388574048,0.883602117,0.845548123,0.026791157,0.049887467,alive
0.303509057,0.00019602,0.185790738,0.252339983,0.000541011,0.630621156,0.003853765,0.370359642,0.203619637,0.000369927,0.295042526,0.858172321,0.844145367,0.026793595,0.043693049,alive
0.303537819,0.0,0.186338545,0.237496455,0.000479174,0.630612252,0.00442189,0.369637181,0.19013649,0.000905528,0.159722113,0.829809199,0.842370934,0.026791157,0.039524865,alive
0.303472319,0.000276028,0.185074375,0.243830954,0.000513636,0.630721839,0.00468361,0.371796736,0.195347259,0.000351015,0.076860189,0.841983902,0.843269595,0.02682198,0.037932753,alive
0.303475945,0.00039904,0.186380683,0.217358419,0.000450776,0.632294078,0.007047301,0.374062534,0.17064324,0.000922171,0.109691446,0.799733731,0.840350962,0.027904838,0.028817263,alive
0.30355788,0.000233023,0.199359488,0.228609246,0.000459834,0.630831427,0.009076318,0.371649112,0.183274263,0.001521317,0.134599205,0.809580303,0.841298095,0.026847358,0.024722412,alive
0.303516067,0.0,0.290632506,0.353502884,0.000596859,0.630614307,0.009286971,0.369637181,0.283598522,0.017607485,0.251023248,0.855218262,0.845571157,0.026791771,0.024399205,alive
0.303503982,0.000352035,0.166280393,0.214332987,0.000435179,0.634435487,0.015193463,0.377376237,0.169662921,0.006505881,0.06691413,0.796539259,0.840113364,0.029853277,0.01893979,alive
0.303542653,0.000367037,0.184610847,0.215089345,0.000443839,0.632047164,0.007608131,0.376490495,0.171487821,0.000548461,0.017460505,0.801593648,0.840519507,0.027615992,0.027470862,bankrupt
0.303522351,0.000636064,0.165479752,0.163656992,0.000340877,0.630439652,0.019298006,0.373930568,0.128828897,0.003622111,0.159874462,0.737801885,0.831685223,0.026738899,0.01710051,bankrupt
0.303970702,0.000246025,0.20664953,0.229460149,0.000460084,0.630963959,0.005372108,0.374484156,0.183372295,0.000841225,0.066301855,0.811640778,0.841195504,0.0268844,0.034469723,alive
0.303622897,0.000427043,0.245880915,0.249220006,0.000439522,0.630834852,0.008461686,0.373378098,0.200739009,0.003707595,0.01531389,0.818670473,0.842066382,0.026857899,0.025758856,alive
0.303766225,0.000462046,0.158821794,0.214711166,0.000436702,0.634413227,0.001872167,0.371321432,0.169187844,0.000379762,0.032130107,0.796383185,0.840064589,0.02961611,0.076746224,alive
0.30358205,0.000260026,0.22514854,0.25167817,0.000501159,0.630731771,0.007468607,0.372450977,0.202548827,0.002783912,0.180939421,0.824993161,0.842484876,0.026824064,0.027787572,alive
0.303537819,960000000.0,0.211706207,0.250070909,0.000469492,0.630640334,0.009122826,0.37102954,0.201214086,0.014185089,0.225318239,0.823737133,0.842610648,0.026798363,0.024649657,alive
0.303535886,0.000218022,0.204036914,0.220667486,0.000458138,0.630809167,0.005673041,0.371661414,0.173531408,0.002039518,0.243519577,0.80335789,0.840597027,0.026841375,0.033212556,alive
0.303716193,0.000432043,0.190973832,0.213671173,0.000502007,0.631537582,0.020124203,0.38594847,0.192474172,0.002436679,0.017743714,0.815757783,0.842969805,0.027146948,0.016820273,alive
0.303559331,0.000374037,0.262230837,0.254609057,0.000454295,0.630666703,0.010039304,0.372869244,0.211484805,0.017531079,0.009269344,0.82148615,0.842520218,0.026807344,0.02335153,alive
0.303545796,0.014656466,0.188656188,0.237118276,0.000460783,0.630633827,0.012187782,0.369637181,0.188583063,0.00668744,0.029972158,0.816986397,0.842310916,0.026791157,0.021063412,alive
0.303595102,0.000339034,0.305381147,0.284390659,0.000495519,0.630679032,0.007943716,0.370619102,0.235789156,0.005088204,0.034501584,0.82502735,0.842557333,0.026808448,0.026754612,alive
0.303141675,0.000386039,0.150688972,0.197598563,0.00039126,0.630537253,0.004450159,0.372351443,0.155161753,0.000521983,0.135273064,0.729441345,0.835453271,0.026767876,0.039344872,alive
0.303770817,0.000565057,0.177995028,0.225016545,0.00048933,0.631076287,0.004871465,0.374893476,0.185845713,0.001991859,0.036983004,0.832189465,0.842616743,0.02693772,0.036895392,alive
